Stance,Text
-1,"Şu sinyaller çok kafa bulandırıyor? İş tam bul karayı al parayı olayına döndü. AKP fetoyla beraber iş tutup Kemalistleri mi yiyor, AKP ve Kemalistler fetoyu mu bitiriyor, yoksa feto ve ergenekon bir olup hükümeti mi devirmeye çalışıyor belli değil. At izi it izine karıştı cidden."
-1,@CetinalpY @samsunwebrehber @fakirgonlubol @servetacus @AdemToprakl @Eses2619651 @sibel5507 @t24comtr ekonomi çöktü ekonomi alooo faiz aldı başını gidiyor işsizlik döviz öyle halk aç ekmek alacak paraları yok insanların çöpten yemek topluyorlar bu bunaklar hala diyor 20 sene önce kafanız mı güzel beynin nasıl işliyor senin hiç mi düşünemiyorsun
-1,TÜİK'ten yoksulluk araştırması!
-1,"@SunaVarol_ İlaçlarımı alamazsam vücuduma dolan sıvı beynime dolmaya başlayacak.. Bana yardım edip, yaşamamı sağlar mısınız?"
-1,"Yahu, be sayın adam. Bir ailede eşiyle sorunu olan bir adamın hallerine bir bakınız. Bu ekonominin zor günlerinde ve işsizliğin ve hayat pahalılığın olduğu bir gerçek iken, evinde eşiyle sorunların temelinde en çok etkili olan ne olabilir ki.?"
-1,Kızının yaptığı iğneden sonra rahatsızlanan kadın öldü
-1,"Akp’den 60 Mhp’de 12 Milletvekili İSTİFA edecek haberi;SEÇİM Sandığı Göründü,"
-1,Yıllardır şikeci dediğiniz FB.den ne farkınız kaldı hamsi beyinliler ? @Trabzonspor
-1,Cep telefonu görüşmelerine zam geliyor
-1,@iilhan128 @gsgssg82 @MedyaFener Varsa belgen kaydın yada her neyde basvur uefa ya sikeci Galatasaray yazsinlar orayada orada Fenerbahçe yazdığı sürece konuştuğun her laf boş
1,BİR GÜN HERKES 4. YILDIZI TAKICAK FAKAT TARİH GALATASARAYI YAZICAK.
-1,Bir yıldan daha fazladır corona diye diye toplumda ne psikoloji nede ekonomi kaldı tvde hergün corona diye korku pompalanmasından bıktık artık yeterrrrrrrr Bu süreçten sonra toplumda kaygı endişe panik atak gibi rahatsızlık lar Meydana gelmesini ön göremiyorlarmı #ARTIKYETER
-1,Altın üretimi yarı yarıya düştü
-1,Tüpgaz ve LPG'ye büyük zam!
-1,@GokhanSaralTS @ErolBilecik @Trabzonspor Daha Türkçeyi  bilmiyor bu hamsi beyinli sikeci senin babandır
-1,@ay_moon_ay Esnaf ölüyorya o yuzden işsizlik azaliyo demek istemisler
-1,"@1GALATASARAY11 @Besiktas @Fenerbahce Uefa kupası belgeselinden futbolcularını sansürleyen adamlar, hala Beşiktaş’a tescilli şikeci diyor. Tescil nerede diyorsun, finansal fair playden gelen cezayı gösteriyor."
1,Vali yrd.Turkoglu Kaymakamımız @HersanlOglu' nu Kick Boks 51 kiloda Avrupa 2.cisi olan sporcumuz ve Hocamız Sait Güngör; Gençler Güreş Türkiye Şampiyonasında 92 kilo da Şampiyon olan Toygun AKTOP ile ziyaret ettik. Spora ve Sporculara olan desteklerinden dolayı teşekkürler.
-1,Her 5 kadından 1'inin sorunu: İdrar kaçırma
-1,"Devlet olarak bizi ilgilendirmeyen konudur. Ülkenin problemleri konuşulmasın diye iktidar tarafından gündem değiştirmek için kullanılmaktadır. İşsizlik, enflasyon, pandemiyle mücadelede yetersizlik, esnafın sorunlarıve yoksulluk ülkenin gerçek gündemidir #AksadaBaskınVar"
-1,"intihar edenler, işten çıkarılmalarına rağmen resmi çıkarma yasağından dolayı maaş almasalar da işsiz sınıfına giremeyenler, işkura online başvuru yapacak interneti dahi olmayanlar... düşününce evet düşmüştür de ekonomi iyi diye değil bu sebeplerle düşmüştür."
-1,"Meral Candan | Tam kapanma sürecinin başlamasıyla çoğu mülteci için zaten zor olan durum, daha da zorlaştı. İşsizlik ve açıklıkla mücadele eden mülteciler, yardım bekliyor."
1,Yaz lekelerine çözüm
-1,@degirmencirfan Biraz önce seyrettim almanya da yaşayan biri olarak hayretler içinde kaldım kötülüğün yürüyen hali teyzem 1000 tl ayakkabısı ile insanlari ezmeye çalışması ve bu teyzeye niye 1000 tl yardım etmişler kimse yardım alamazken akp nin maaşlı canlı trolu mu araştırılsın
-1,"Kovid-19 salgınından en fazla etkilenen ülkelerden Hindistan'da, günlük vaka sayısında 386 bin 452 ile yeni bir rekor kırıldı. Hindistan Sağlık Bakanlığından yapılan açıklamaya göre, son 24 saatte virüs nedeniyle 3 bin 498 kişi hayatını kaybetti."
-1,usulsüzlük nedir en iyi galatasaray bilir
-1,Aracını kendi sokağına park edene 16 bin lira ceza
-1,Fener formasi giyen bozuluyo arkadas van persie faul yapmadim demis ![😂](https://abs-0.twimg.com/emoji/v2/svg/1f602.svg) ![😂](https://abs-0.twimg.com/emoji/v2/svg/1f602.svg)
-1,"Anlamadığım bir konu var bu küçük şikeci Beşiktaş kendine büyük takım diyor ama, neden sürekli vasat Ali'nin karılığını yapıyorlar. Bu nasıl büyüklük amk. Yalı çocuğu komidinin üzerine para bırakmasa açlıktan ölecekler."
-1,SPK'dan Galatasaray'a kötü haber
-1,ABD'den İran'a satışa jet engel
-1,"Korku dalga dalga yayılıyor, toplumsal paranoyayı tetikliyor"
-1,@DmrbsKee @EmniyetGM Mal mısın sen ?   Galatasaray'a şikeci Ahlaksız derken bişey yok.   Size gelince Emniyet öylemi  Emniyetin Polis otolarını yakıp ters çeviren siz değilmisiniz a.q.   İnsanda biraz utanma olur şikayet ederken.
-1,Türkiye’nin gelecek 10 yılda en önemli gündeminin ekonomi olacağı görülüyor. Sadece 1 yıl içerisinde ihtiyaçlarını kolayca karşılayan oranı yaklaşık 10 puanlık bir düşüş yaşamış. Sadece temel ihtiyaçlarını karşılayabilen ve onu da karşılayamayanların toplamı %80’i aşmış.Çok kötü!
-1,@yilmazsozcu bu ulke ne iktidarlar gordu. ama boyle bir iktidarin ramazanini yasamamisti..en alkoligi bile ramazan ayinda bir damla bile almazdi..insanlari hazir dininden bile soguttular.
-1,Vizyonsuz baskan vizyonsuz teknik direktor. Sonra Galatasaray basarisiz.
-1,@asrintayfasi @kacsaatolduson En pis işlerde bile çalışsa en azından hakkını alır. Bu işsizlikte insanlar pis işlere bile razı ama iş yok.
-1,Özel sektörün yurtdışı kredi borcu arttı
-1,"Kemal ÇELİKER: ""Değerli dostlarım, 76 yaşıma geldim ve bugüne kadar hiç böyle üzüntülü yaşamla karşı karşıya kaldığımı"" hatırlamıyorum... Hayat pahalılığı ve insanca yaşamaya da hasret kaldık."
-1,"Darbe girişimini, darbeden 1 yıl önce ilk duyuran kişi Aziz Yıldırım'dır. Ve bu adama hapis cezası verdiler. Ve milyonlarca çocuğa Fenerbahçe şikeci diyerek algı yarattılar. Ve milyonlarca insanın ahını aldılar.  Fatih Tezcan Binalı Yıldırım #15Temmuz #BizimZaferimiz30Ağustos  https://t.co/FFMObC69i8"
-1,"Bazı pembe götler bizi salak sanıyor, ben covid geçirdim, kapanmalar için fazlaca ses etmiyorsan sağlıkçılar için. Dünyadaki tüm kapanmaların bu salgını önleme ihtimali sıfır. Aşı ve ilaç dışında her şey goygoy. Gelişmiş ülkeler maliyetini üstleniyor, bizde ise destek yok"
-1,@demarkesports Beşiktaş’ı ezdi ezdi.Helâl olsun Paşalılara.
-1,18 yaşından küçüklere solaryum yasağı
1,@Fenerbahce @guntekin_resmi @aliececom @mehmetdemirkolb  @ukarakullukcu @emrekbol Beşiktaş kulübüne helal olsun . Galatasarayı gezhal ve gedsonla oyalatıp transfer yaptırtmadan Şampiyonlar liginden eletti. Hep mi Terim ve Ağar strateji yapacak birazda başkası yapsın . Ali Koç zaten yapamaz
1,@pusholder ekonomi duzelse refah seviyesi gelse insanların cebinde parasi olsa parasinin degeri olsa alım gücü yüksek olsa insanlar el ele tutuşsa hayat bayram olsa aslinda güzel ülkeyiz
-1,"Sağlık Bakanı Fahrettin Koca, 17 günlük tam kapanma süreciyle ilgili konuştu. 2 haftadır uygulanan tedbirlerin vaka sayısını istedikleri gibi düşürmediğini vurgulayan Koca, ""Tam kapanma bir zaruret oldu. Bayramı bayram gibi yaşamak istiyoruz"" dedi. #ankara"
-1,"@yasintekelii Fifa, uefa ve cas onaylı tescilli şikeci #fbjk Kardeşler küme düşürüldü mü de Galatasaray’a transfer yasağı gelsin?"
-1,"@MuratYl54292788 @atay_akif @MusleraGedson @josefciyimm @futbolarena Kumpasta kollanan takımın taraftarının Beşiktaş ve Fenerbahçeye şikeci demesi oldukça komik. Sizin geçmişteki kahramanlarınız, bugün vatan haini. Bence bu topa girmeyin."
-1,tarihin en vasıfsız yönetimisiniz ayrıca liselilerin amk @GalatasaraySK
1,Ramazan kolilerimizi dağıttık Allah kabul etsin emeği geçen Bitlis il Teşkilatımıza yönetimine başta bu yolda bize liderlik ve öncülük eden sayın Ziya Yoldaş başkanımıza ve tüm ilçe teşkilatımıza teşekür ederiz @meral_aksener @iyiparti @ZiyaYLDS @ihaliloral @UGUR__POYRAZ
1,Asgari ücretlilere vergi desteği TBMM'de kabul edildi
-1,Delirdim. Mutlusunuzdur insallah @GalatasaraySK
-1,Fatih Sultan Mehmet Köprüsü'nden kaçak geçişin cezası 500 liraya yükseldi
-1,@Hypnos_1881 @dollfacedol Zaten bu hayat pahalılığında imkansızı aramak gibidir açılmak.. Üstüne üstlük yargıya şikayet konusu var ki; orası tam bir faciaya davetiye doğrusu.!
-1,@6drug7rastus @MValbuena31 @qquhaa @pusholder Yahu kardeşim faizli krediyle yürümez ekonomi. Daha sen bunu il yönetirken yapıyorsun eleştirdiğiniz akpden farkınız kalmaz o zaman.
-1,Türkiye'ye yatırımlarda sert düşüş
1,Helal olsun #galatasaray ülke puanlarının amına koymaya devam ediyorsunuz yazıklar olsun size...
1,"TBMM Sanayii, Ticaret, Enerji Tabii Kaynaklar Bilgi ve Teknoloji Komisyon Başkanı olarak seçilen Konya Milletvekilimiz Ziya Altunyaldız'ı tebrik ediyorum. @ZiyaAltunyaldiz"
-1,Süleyman soylu keşke sussa
-1,Ne oldu hamsi sezonu bitti oraya bura hamzi gönderemeyince böyle kalırsın şikeci Trabzon #Trabzonspor #LCWaikikiDestek #AyasofyaCamii #
-1,Galatasaray başkanı tam bir gavat bu adamı nasıl başkan seçmişler amk
-1,@GokhanSaralTS @ErolBilecik @Trabzonspor Daha Türkçeyi  bilmiyor bu hamsi beyinli sikeci senin babandır
-1,Trabzonspor sıradan bile olmayan bir takımın kimliğine bürünmüşçesine oynadığı oyunla 1 puanı da hak etmedi ancak Sivasspor becerikli olsa atardı. Şu futbolu içine sindirebilen varsa helal olsun.
-1,"birim para ölçütü ve değerlendirmesi yanlıştır. alım gücü ve refah seviyesi en sağlıklı kriterdir. örneğin 1990 model broadway 40 bin lira olmuş memlekette... hakikaten şaka gibi ülke. ilaveten ekonomi; güven ister, hukuk ister, denetim ister. gel gör ki siyasal islam nefret eder bu 3 sacayağından."
1,Ulan helal olsun be şunu bizim @Besiktas yapamadı ya bh @aspor derhal türk futbolundan uzaklaştırılması lazım acil.....
-1,Japon devlerini tsunami vurdu
-1,"@dedikodubjk Sende şuna cevap veriyorsun delirtme beni. İyi ki bi 10-11 var Beşiktaş şikeci, o şikeci, şu şikeci..."
-1,"@1GALATASARAY11 @Besiktas @Fenerbahce Uefa kupası belgeselinden futbolcularını sansürleyen adamlar, hala Beşiktaş’a tescilli şikeci diyor. Tescil nerede diyorsun, finansal fair playden gelen cezayı gösteriyor."
-1,"Su pandemi döneminde,ülkemin en büyük talihsizliği,,sağlık bakanı, Fahrettin Koca'nin görevde olmasıdır,beceriksiz,bilgisiz ve tutarsizdir.istifa etmelisin,, Fahrettin Koca!"
-1,"@yenisafak @dahi2013 128 milyar $ kaynağı bizzat MB kayıtları ; açarsın bakarsın 2019 da ne kadar döviz rezervi varmış, bir de bugün bakarsın, toplaman, çıkarman varsa 128 milyarın buharlaştığını görürsün. Hiç öyle alim olmak, ajan olmak filan gerekmiyor."
-1,@Fenerbahce Değerlendirecek ne var ki ? Koca bir ruhsuzlar topluluğu var karşımızda değil futbol oynamak koşmaya bile mecalleri kalmamış 👎 @AbdulkerimDrmz_ @aspor @ersinduzen
-1,Fahrettin Koca yanlış yapıyor! Sputnik aşısı Avrupa'da sakıncalı görülen bir aşı. Astra Zeneca gibi sıkıntılı! Ben demiyorum bilim insanları diyor. Ayrıca iddiaya göre Sputnik aşısını Akp il örgütünden biri ithal edecekmiş! Bu aşıya onay alınmadan kamuoyuna pazarlaması yapıldı!
-1,Demir eksikliği aft oluşumunu hızlandırıyor
-1,Tescilli şikeci ve ırkçı Emre Beleşoğlu'nu sırf İstanbul medyasının tepkisini azaltmak için yardımcısı yapan adamın yegane derdi koltuğunu korumaktır. Biz derdi ve gayesi Trabzonspor olanlarla yola devam edelim. Trabzonspor'un sırtına kambur olanlarla değil.
-1,"EPDK'dan 3,4 milyon liralık ceza"
-1,Günümüzde bir salak @GalatasaraySK bir transferi bile beceremiyor. Fifahahahahahaa
-1,"@fireblade_600rr @serefozaltin @6133eymen Çünkü bu ülkede 3 5 parayla en kolay kandırılan insan yaşlı kesim. Şuan akp z kuşağına tek tek 50şer bin tl dağıtsa ne olur? Hem parayı yer hem de seçimde gömerler çünkü insanlar patates, yardım, değil. Gelecek istiyor, Mutluluk istiyor, herşeyden önce düzgün ekonomi istiyor."
1,Sağlıkçılar devlet tarafından desteklenmeli #saglikcilarharic
-1,@CimbomGSaray_ şu adamın resmini ne koyup duryorsunz bütün moralmi alt üst ediyor vizyonsuz başkan bile dmeye dilim vermiyor @GalatasaraySK
-1,ülkenin düştüğü bu kadar çökmüş vahim durumdan ekonomi yargı sağlık eğitim sanayi spor bilim alanında tek bir kurtuluş vardır o da GAZİ MUSTAFA KEMAL AŞISIDIIRRR.. asla ve asla başka yolu yoktur. haksızlığa hırsızlığa şerefsizliğe baskıya zulme geçit yokkk
1,Bize tek bigün değil hergün GALATASARAY. #BugünGünlerdenGALATASARAY ![💛](https://abs-0.twimg.com/emoji/v2/svg/1f49b.svg) ![❤](https://abs-0.twimg.com/emoji/v2/svg/2764.svg)
1,"Türkiye Elektrik İletim AŞ'nin saat 10.00'daki verilerine göre, dün en yüksek elektrik tüketimi 34 bin 309 megavatsaatle saat 22.00'de, en düşük tüketim ise 25 bin 872 megavatsaatle saat 07.00'de gerçekleşti. Günlük bazda dün 749 bin 169 megavatsaat elektrik üretildi, tüketim ise 752 bin 165 megavatsaat olarak kayıtlara geçti. Üretimde ilk sırada yüzde 21,2 payla rüzgar santralleri yer aldı. Bunu, yüzde 14,5 ile barajlı hidroelektrik santralleri ve yüzde 13,6 ile ithal kömür santralleri izledi. Öte yandan, dün 9 bin 901 megavatsaat elektrik ithalatı, 6 bin 530 megavatsaat elektrik ihracatı yapıldı."
-1,CİSED: Binalarımız mutlu bir cinsel yaşama uygun değil
1,Anne sütü dirençli bakterileri güçsüzleştiriyor
-1,"tüik'in işsizlik tanımında iş aramak için son 4 hafta içinde iş arama kanallarından en az birini kullanmış ve 2 hafta içinde işbaşı yapabilecek kişiler dikkate alınıyor. bu rakamlara bu açıdan bakacak olursak umutsuzluğun, koyvermişliğin istatistikleridir. insanlar pandemi döneminde elindeki işi kaybetti, tüm kapılar yüzüne kapandı ve sadece hayatta kalma mücadelesi içerisindeler. iş bulma konusunda artık umudunu yitirmiş milyonlar da işkur'un kapısını arşınlamıyor tüm mesele bundan ibarettir. hayatta en kötü şey umutsuzluk ve türk milleti bunun ile pençeleşiyor, yazıktır bu millete."
-1,"Kasımpaşa'nın Beşiktaşlı sahibi Turgay Ciner, Kasımpaşa-Beşiktaş maçında gol atan Aytaç Kara'nın kadro dışı bırakılması talimatı vermiş, Sorarsanız şikeci takım Fenerbahçe, al birini vur ötekine..."
-1,Yok beşiktaş mış galatasaray mış.. Armalarına tükürdüklerim kulüp müsünüz lan siz
-1,@caglaromer Devlet aşı tedarik etsin Ömer. Bence kongreler kadar bu da suç. Annem gecen hafta ameliyat oldu ben yanına gidemedim
-1,Bankacılar kimlik krizinden endişeli değil
-1,Uykusuzluğa neden olan yiyecekler
-1,"Fahrettin Koca; “ 2 ay aşı sıkıntısı yaşanabilir."""
-1,Beceriksizler ordusu @GalatasaraySK
-1,Herkesi kapsayacak ekonomik kalkınmanın esas hedefi: Gelir dağılımı ve paylaşımındaki adaletsizliği çözecek şekilde çözüm sunması olmalı. Büyüyen ve daralan ekonomilerde hep fatura dar gelirlilere çıktı. Bu ekonomi kimin için büyüyor? @arbuyukuslu @vekilince @memhagonulluler
-1,@Trabzon_Spor61_ @Trabzonspor sizden ala şikeci mi var lan hamsi beyinli
-1,@pusholder Vallah ben pek ummuyorum fahrettin koca bey
-1,"@kso_abdullah 1euro 10tl ondan olabilirmi? Sorumluda ""ekonomi benden sorulur"" diyen kişidir."
-1,GSM operatörlerine ceza yağdı
-1,@Fenerbahce Yazık 👎
1,Fenerin maçı var ! Bağırın ulan en büyük Fenerbahçe diye !! ![💛](https://abs-0.twimg.com/emoji/v2/svg/1f49b.svg) ![💙](https://abs-0.twimg.com/emoji/v2/svg/1f499.svg)
-1,@FenerliHarden @HUFEDER1907 @HUFEDERSM1907 @avtahagdogan Köy takımı Trabzonspor öyle mi?  Abilerinin ellerine CAS gerekçeli kararını veririm isterlerse. Şikeci
-1,"@Trabzonspor Cidden hamsi  https://t.co/GIGyHKFKK7 sizi Galatasaray'ı Beşiktaş'ı eze eze yendiğimiz,bizi şampiyonlar ligine göndermedikleri sezondan bir sezon sonra Avrupa Ligi'nde yarı final oynadık.Ya siz sizde anca bizi yensin diye Anadolu kulüplerine prim verin.Siz şikeci birer hainsiniz."
-1,"@Stinson1907 @Trabzonspor hem fetöcüler hem orospuçocukları... ilkokul çocouguna anlatsan anlar, bunlarda hamsi kadar beyin olmadığı ve ahlaksız şerefsiz şikeci oldukları için ev sahibini bastırmaya çalışıyorlar hala. şike yaparak şampiyon olamamış tek takımdır dünyada damatspor..."
-1,"BP, milyarlarca dolar ceza ödeyecek"
-1,"Diyet içecekler, diyabet riskini artırıyor"
-1,@sonicallydisrpt @Nedim48082375 @bibuexikti @yagosabuncuoglu @Talha0759 @ozilciyiim Beşiktaş'a sikeci demiş bir insan o ne Beşiktaşlısi
-1,Soğuk hava meyve sebze fiyatlarını vurdu!
-1,MİLLET CHELSEA DAN ALIYO ONLARDAKİ VİZYON BİLE SENDEN FAZLA @dursunozbek2015 @GalatasaraySK
-1,@emin_ekmen Ekonomi politikamızı o gün eleştiri yorduk eis ne söylüyorduk ithalat yaparak büyüme olmaz İnşaat yaparak büyüme olmaz ama maalesef bay Babacan ve ekibi ve senin gibi yalaka tayfası anlamıyordu Çünkü temelde değildi şimdi üreterek büyüyoruz Çok şükür şimdi pislikleri de yok artik
-1,İç yer fıstığı el yakıyor
-1,Klima göz kuruluğunu tetikliyor
